dataset,n,p,split,B,method,mse,mae,runtime,lam,lam_naive,leaves,n_eff,n_train
diabetes,442,10,16,500,GBM,3674.016627926848,48.70013507680552,0.04260162200034756,0.9013550395291539,0.9552510846049401,48.546,3.5162112435540376,309
diabetes,442,10,17,5,RF,3685.9394955750113,48.8388948561881,0.007320026999877882,0.8793842084972106,0.9473420120775818,48.2,3.478997635938859,309
diabetes,442,10,17,5,SSRF-JS,3676.5304657535517,49.27265151152407,0.007320026999877882,0.8793842084972106,0.9473420120775818,48.2,3.478997635938859,309
diabetes,442,10,17,5,SSRF,3684.8076890447596,49.363445233444374,0.007320026999877882,0.8793842084972106,0.9473420120775818,48.2,3.478997635938859,309
diabetes,442,10,17,5,SSRF-naive,3674.731499839042,48.93772101433009,0.007542228999682266,0.8793842084972106,0.9473420120775818,48.2,3.478997635938859,309
diabetes,442,10,17,5,SSRF-rob,3669.221634552669,49.020335697587306,0.009610935000182508,0.8793842084972106,0.9473420120775818,48.2,3.478997635938859,309
diabetes,442,10,17,10,RF,3482.559540136386,50.12941162429885,0.012091622999832907,0.8993237540701777,0.9540105902622799,49.1,3.4721934286218525,309
diabetes,442,10,17,10,SSRF-JS,3572.085715531573,51.262737152385235,0.012091622999832907,0.8993237540701777,0.9540105902622799,49.1,3.4721934286218525,309
diabetes,442,10,17,10,SSRF,3582.310864374837,51.388195063825926,0.012091622999832907,0.8993237540701777,0.9540105902622799,49.1,3.4721934286218525,309
diabetes,442,10,17,10,SSRF-naive,3518.8634254141944,50.62748490529695,0.012644221000300604,0.8993237540701777,0.9540105902622799,49.1,3.4721934286218525,309
diabetes,442,10,17,10,SSRF-rob,3535.078263062038,50.86763446438709,0.018736939000064012,0.8993237540701777,0.9540105902622799,49.1,3.4721934286218525,309
diabetes,442,10,17,25,RF,2741.3752517144544,42.74336041402208,0.030193134999990434,0.8887998080137243,0.9504050698460866,48.36,3.5270795489592865,309
diabetes,442,10,17,25,SSRF-JS,2827.892487340762,44.11832238068615,0.030193134999990434,0.8887998080137243,0.9504050698460866,48.36,3.5270795489592865,309
diabetes,442,10,17,25,SSRF,2836.2394525919267,44.21829549632863,0.030193134999990434,0.8887998080137243,0.9504050698460866,48.36,3.5270795489592865,309
diabetes,442,10,17,25,SSRF-naive,2771.7114565054967,43.32377147660286,0.03419373100041412,0.8887998080137243,0.9504050698460866,48.36,3.5270795489592865,309
diabetes,442,10,17,25,SSRF-rob,2792.1181308065593,43.62663942803607,0.05007736700008536,0.8887998080137243,0.9504050698460866,48.36,3.5270795489592865,309
diabetes,442,10,17,25,RF-tuned,2825.301198888705,43.52756155977976,1.2537645780003004,0.8887998080137243,0.9504050698460866,48.36,3.5270795489592865,309
diabetes,442,10,17,25,SSRF-tuned,2973.4539992610294,44.87829825001773,1.2978551100004552,0.8887998080137243,0.9504050698460866,48.36,3.5270795489592865,309
diabetes,442,10,17,25,LassoRF,2995.7464706318146,45.42544130297645,0.04730865100009396,0.8887998080137243,0.9504050698460866,48.36,3.5270795489592865,309
diabetes,442,10,17,25,GBM,3084.8115390668004,43.95322868872682,0.1344312749997698,0.8887998080137243,0.9504050698460866,48.36,3.5270795489592865,309
diabetes,442,10,17,100,RF,3267.5812265151294,47.80080478794388,0.13392195000005813,0.8893510831535534,0.9505253289310661,48.63,3.4941178077548836,309
diabetes,442,10,17,100,SSRF-JS,3418.2539227919838,49.26607614278498,0.13392195000005813,0.8893510831535534,0.9505253289310661,48.63,3.4941178077548836,309
diabetes,442,10,17,100,SSRF,3428.7012887777896,49.38546531384382,0.13392195000005813,0.8893510831535534,0.9505253289310661,48.63,3.4941178077548836,309
diabetes,442,10,17,100,SSRF-naive,3326.4710309539705,48.42826966546251,0.15014962099985496,0.8893510831535534,0.9505253289310661,48.63,3.4941178077548836,309
diabetes,442,10,17,100,SSRF-rob,3364.379865223028,48.783024231494586,0.23397686099997372,0.8893510831535534,0.9505253289310661,48.63,3.4941178077548836,309
diabetes,442,10,17,100,RF-tuned,3197.0957433840967,47.13680993149443,1.4522436889997152,0.8893510831535534,0.9505253289310661,48.63,3.4941178077548836,309
diabetes,442,10,17,100,SSRF-tuned,3329.88367279362,48.32281353372101,1.6116332239994335,0.8893510831535534,0.9505253289310661,48.63,3.4941178077548836,309
diabetes,442,10,17,100,LassoRF,3284.4350543714277,48.05569866514653,0.11941789000002245,0.8893510831535534,0.9505253289310661,48.63,3.4941178077548836,309
diabetes,442,10,17,100,GBM,3073.827077728474,45.84533467143324,0.052447185999881185,0.8893510831535534,0.9505253289310661,48.63,3.4941178077548836,309
diabetes,442,10,17,500,RF,3008.494304056161,44.473835624984865,0.6286665140000878,0.8977160105923233,0.9536985945500761,48.46,3.506859190613233,309
diabetes,442,10,17,500,SSRF-JS,3032.0068499622,44.93861579161158,0.6286665140000878,0.8977160105923233,0.9536985945500761,48.46,3.506859190613233,309
diabetes,442,10,17,500,SSRF,3033.6593168954037,44.96860984685302,0.6286665140000878,0.8977160105923233,0.9536985945500761,48.46,3.506859190613233,309
diabetes,442,10,17,500,SSRF-naive,3012.4606989340723,44.59150284064774,0.6959817239999211,0.8977160105923233,0.9536985945500761,48.46,3.506859190613233,309
diabetes,442,10,17,500,SSRF-rob,3019.022198248192,44.725409939061834,1.0740723159997287,0.8977160105923233,0.9536985945500761,48.46,3.506859190613233,309
diabetes,442,10,17,500,RF-tuned,2998.5381212004336,44.49306948936611,1.778688960999716,0.8977160105923233,0.9536985945500761,48.46,3.506859190613233,309
diabetes,442,10,17,500,SSRF-tuned,3004.5136925831875,44.72082528667961,2.572568649999539,0.8977160105923233,0.9536985945500761,48.46,3.506859190613233,309
diabetes,442,10,17,500,LassoRF,2922.2516623642873,43.655543784041186,0.4404155070001252,0.8977160105923233,0.9536985945500761,48.46,3.506859190613233,309
diabetes,442,10,17,500,GBM,3191.389675430457,45.40071278607792,0.09656074800022907,0.8977160105923233,0.9536985945500761,48.46,3.506859190613233,309
diabetes,442,10,18,5,RF,3287.276001487089,47.04323666308629,0.006417269999928976,0.910352714851913,0.9600704080876922,50.0,3.3809924207703124,309
diabetes,442,10,18,5,SSRF-JS,3271.8117543607163,47.21395663693972,0.006417269999928976,0.910352714851913,0.9600704080876922,50.0,3.3809924207703124,309
diabetes,442,10,18,5,SSRF,3265.4440166017816,47.141286847317005,0.006417269999928976,0.910352714851913,0.9600704080876922,50.0,3.3809924207703124,309
diabetes,442,10,18,5,SSRF-naive,3273.5277102367186,47.101584791200096,0.007177681000030134,0.910352714851913,0.9600704080876922,50.0,3.3809924207703124,309
diabetes,442,10,18,5,SSRF-rob,3272.4638564685897,47.14971372587257,0.010640880000210018,0.910352714851913,0.9600704080876922,50.0,3.3809924207703124,309
diabetes,442,10,18,10,RF,3547.0740769873833,47.48489885427855,0.012591115000304853,0.8942909399741653,0.9510407480597383,49.0,3.5372719307290366,309
diabetes,442,10,18,10,SSRF-JS,3520.4555829741057,47.578601701327486,0.012591115000304853,0.8942909399741653,0.9510407480597383,49.0,3.5372719307290366,309
diabetes,442,10,18,10,SSRF,3520.5974074292612,47.58021870134713,0.012591115000304853,0.8942909399741653,0.9510407480597383,49.0,3.5372719307290366,309
diabetes,442,10,18,10,SSRF-naive,3527.407857507716,47.50683706208693,0.014681899000152043,0.8942909399741653,0.9510407480597383,49.0,3.5372719307290366,309
diabetes,442,10,18,10,SSRF-rob,3524.212776735528,47.52143414444058,0.020413051000105042,0.8942909399741653,0.9510407480597383,49.0,3.5372719307290366,309
diabetes,442,10,18,25,RF,2661.7159072947507,40.952126864781,0.03085150299966699,0.8947263620377207,0.9516798710314108,48.92,3.49918744055389,309
diabetes,442,10,18,25,SSRF-JS,2756.3468593369716,42.149255541468996,0.03085150299966699,0.8947263620377207,0.9516798710314108,48.92,3.49918744055389,309
diabetes,442,10,18,25,SSRF,2761.4816499525787,42.205510021956194,0.03085150299966699,0.8947263620377207,0.9516798710314108,48.92,3.49918744055389,309
diabetes,442,10,18,25,SSRF-naive,2697.0473710962656,41.46839771379639,0.03429814200035253,0.8947263620377207,0.9516798710314108,48.92,3.49918744055389,309
diabetes,442,10,18,25,SSRF-rob,2719.6782810880804,41.74672615646615,0.04945348199998989,0.8947263620377207,0.9516798710314108,48.92,3.49918744055389,309
diabetes,442,10,18,25,RF-tuned,2685.425012386762,41.14149641818318,1.233926192999661,0.8947263620377207,0.9516798710314108,48.92,3.49918744055389,309
diabetes,442,10,18,25,SSRF-tuned,2805.9227186357357,41.33280038442348,1.2688931179995961,0.8947263620377207,0.9516798710314108,48.92,3.49918744055389,309
diabetes,442,10,18,25,LassoRF,2760.214278058815,42.208619603110535,0.04989282600035949,0.8947263620377207,0.9516798710314108,48.92,3.49918744055389,309
diabetes,442,10,18,25,GBM,2808.938042504248,40.22186075225536,0.08565465500032587,0.8947263620377207,0.9516798710314108,48.92,3.49918744055389,309
diabetes,442,10,18,100,RF,3289.2540585038832,45.7945912779785,0.12789763699993273,0.8977103123958488,0.9543994030556456,47.96,3.553699753531282,309
diabetes,442,10,18,100,SSRF-JS,3388.3525764816013,46.93534785108684,0.12789763699993273,0.8977103123958488,0.9543994030556456,47.96,3.553699753531282,309
diabetes,442,10,18,100,SSRF,3390.875811333119,46.96439406983095,0.12789763699993273,0.8977103123958488,0.9543994030556456,47.96,3.553699753531282,309
diabetes,442,10,18,100,SSRF-naive,3327.7383255032296,46.27791530128686,0.14245242699962546,0.8977103123958488,0.9543994030556456,47.96,3.553699753531282,309
diabetes,442,10,18,100,SSRF-rob,3354.3677929105165,46.577361169454626,0.19448960399995485,0.8977103123958488,0.9543994030556456,47.96,3.553699753531282,309
diabetes,442,10,18,100,RF-tuned,3201.11654634407,45.52823120329077,1.3008301519998895,0.8977103123958488,0.9543994030556456,47.96,3.553699753531282,309
diabetes,442,10,18,100,SSRF-tuned,3388.3525764816013,46.93534785108684,1.4375354200001311,0.8977103123958488,0.9543994030556456,47.96,3.553699753531282,309
diabetes,442,10,18,100,LassoRF,3302.722598068576,46.094157769977016,0.12105519599981562,0.8977103123958488,0.9543994030556456,47.96,3.553699753531282,309
diabetes,442,10,18,100,GBM,3531.3852999671913,48.08176822742027,0.04347669099979612,0.8977103123958488,0.9543994030556456,47.96,3.553699753531282,309
diabetes,442,10,18,500,RF,3679.664454646069,49.505106244215234,0.6230954640000164,0.8977676631712068,0.9536057168514939,48.484,3.518683192579351,309
diabetes,442,10,18,500,SSRF-JS,3697.672183831655,50.417264844951134,0.6230954640000164,0.8977676631712068,0.9536057168514939,48.484,3.518683192579351,309
diabetes,442,10,18,500,SSRF,3698.2426769341414,50.46811318021247,0.6230954640000164,0.8977676631712068,0.9536057168514939,48.484,3.518683192579351,309
diabetes,442,10,18,500,SSRF-naive,3679.8838820123106,49.81670241484143,0.683099188000142,0.8977676631712068,0.9536057168514939,48.484,3.518683192579351,309
diabetes,442,10,18,500,SSRF-rob,3685.8345072088355,50.07098372528264,1.074223510000138,0.8977676631712068,0.9536057168514939,48.484,3.518683192579351,309
diabetes,442,10,18,500,RF-tuned,3654.2069248258595,49.497004820136354,1.7297425260003365,0.8977676631712068,0.9536057168514939,48.484,3.518683192579351,309
diabetes,442,10,18,500,SSRF-tuned,3697.672183831655,50.417264844951134,2.4189764920001835,0.8977676631712068,0.9536057168514939,48.484,3.518683192579351,309
diabetes,442,10,18,500,LassoRF,3698.434523259132,49.80040947076986,0.49629408700002386,0.8977676631712068,0.9536057168514939,48.484,3.518683192579351,309
diabetes,442,10,18,500,GBM,3897.255967825477,50.70252969184491,0.05622965100019428,0.8977676631712068,0.9536057168514939,48.484,3.518683192579351,309
diabetes,442,10,19,5,RF,3352.7854800790715,45.48385487528345,0.006491551000181062,0.8970040496919601,0.9543666043986606,47.8,3.4739168160041665,309
diabetes,442,10,19,5,SSRF-JS,3346.5762627129784,46.4365082330024,0.006491551000181062,0.8970040496919601,0.9543666043986606,47.8,3.4739168160041665,309
diabetes,442,10,19,5,SSRF,3345.8569783743733,46.45587900804765,0.006491551000181062,0.8970040496919601,0.9543666043986606,47.8,3.4739168160041665,309
diabetes,442,10,19,5,SSRF-naive,3336.217947149531,45.84239184806184,0.006758639000054245,0.8970040496919601,0.9543666043986606,47.8,3.4739168160041665,309
diabetes,442,10,19,5,SSRF-rob,3342.5837254749795,46.183870647813315,0.01032621400008793,0.8970040496919601,0.9543666043986606,47.8,3.4739168160041665,309
diabetes,442,10,19,10,RF,3239.5003275726235,45.00230866668836,0.012518540000201028,0.9008425898731323,0.9558465809184933,48.7,3.50279441391022,309
diabetes,442,10,19,10,SSRF-JS,3269.0469129257876,45.54173003897304,0.012518540000201028,0.9008425898731323,0.9558465809184933,48.7,3.50279441391022,309
diabetes,442,10,19,10,SSRF,3263.4154396352405,45.63921792051125,0.012518540000201028,0.9008425898731323,0.9558465809184933,48.7,3.50279441391022,309
diabetes,442,10,19,10,SSRF-naive,3244.871365201374,45.189449174158035,0.013282742999763286,0.9008425898731323,0.9558465809184933,48.7,3.50279441391022,309
diabetes,442,10,19,10,SSRF-rob,3250.6623591736466,45.279972186563484,0.0212807600000815,0.9008425898731323,0.9558465809184933,48.7,3.50279441391022,309
diabetes,442,10,19,25,RF,3845.147726420334,50.336227701287854,0.03556253899978401,0.9084812607251412,0.9576235659013124,48.56,3.541939032900315,309
diabetes,442,10,19,25,SSRF-JS,3810.42802629286,50.887174991060746,0.03556253899978401,0.9084812607251412,0.9576235659013124,48.56,3.541939032900315,309
diabetes,442,10,19,25,SSRF,3806.225119754215,50.93234751667097,0.03556253899978401,0.9084812607251412,0.9576235659013124,48.56,3.541939032900315,309
diabetes,442,10,19,25,SSRF-naive,3820.8797371908154,50.523283879583836,0.03752914599999713,0.9084812607251412,0.9576235659013124,48.56,3.541939032900315,309
diabetes,442,10,19,25,SSRF-rob,3817.2949458462776,50.6756220705152,0.05228572600026382,0.9084812607251412,0.9576235659013124,48.56,3.541939032900315,309
diabetes,442,10,19,25,RF-tuned,3922.867831067042,50.515335611756655,1.3178593449997607,0.9084812607251412,0.9576235659013124,48.56,3.541939032900315,309
diabetes,442,10,19,25,SSRF-tuned,3982.792531404238,52.48865446844166,1.354849751999609,0.9084812607251412,0.9576235659013124,48.56,3.541939032900315,309
diabetes,442,10,19,25,LassoRF,3915.704547486043,51.005644989158135,0.05498644899989813,0.9084812607251412,0.9576235659013124,48.56,3.541939032900315,309
diabetes,442,10,19,25,GBM,3959.8105210673825,50.91439396045519,0.05801120900014212,0.9084812607251412,0.9576235659013124,48.56,3.541939032900315,309
diabetes,442,10,19,100,RF,2941.6848133207864,44.31797122676823,0.1253474949999145,0.8963581220824485,0.9535066640129797,48.28,3.524108759521776,309
diabetes,442,10,19,100,SSRF-JS,2999.3170338898194,45.37911767701606,0.1253474949999145,0.8963581220824485,0.9535066640129797,48.28,3.524108759521776,309
diabetes,442,10,19,100,SSRF,3003.1308794668666,45.432296796382886,0.1253474949999145,0.8963581220824485,0.9535066640129797,48.28,3.524108759521776,309
diabetes,442,10,19,100,SSRF-naive,2961.24784666217,44.74844282889759,0.14816097199991418,0.8963581220824485,0.9535066640129797,48.28,3.524108759521776,309
diabetes,442,10,19,100,SSRF-rob,2975.4854089925398,44.994515229446655,0.19632331700040595,0.8963581220824485,0.9535066640129797,48.28,3.524108759521776,309
diabetes,442,10,19,100,RF-tuned,2919.3913157654656,44.40164637035324,1.3369243770002868,0.8963581220824485,0.9535066640129797,48.28,3.524108759521776,309
diabetes,442,10,19,100,SSRF-tuned,2932.213509414828,44.35787604733289,1.4828978070004268,0.8963581220824485,0.9535066640129797,48.28,3.524108759521776,309
diabetes,442,10,19,100,LassoRF,2903.2185100731863,43.98719381055929,0.12296064100019066,0.8963581220824485,0.9535066640129797,48.28,3.524108759521776,309
diabetes,442,10,19,100,GBM,3188.3134280841596,45.62118193049039,0.05752449000010529,0.8963581220824485,0.9535066640129797,48.28,3.524108759521776,309
diabetes,442,10,19,500,RF,2832.169353340161,42.94497671914551,0.6440529059996152,0.8940014053655633,0.9519909141246886,48.706,3.496298510816863,309
diabetes,442,10,19,500,SSRF-JS,2854.3013478866865,43.50616413679251,0.6440529059996152,0.8940014053655633,0.9519909141246886,48.706,3.496298510816863,309
diabetes,442,10,19,500,SSRF,2853.6675346149623,43.531794470424074,0.6440529059996152,0.8940014053655633,0.9519909141246886,48.706,3.496298510816863,309
diabetes,442,10,19,500,SSRF-naive,2834.572800888048,43.087727984981875,0.7518634090001797,0.8940014053655633,0.9519909141246886,48.706,3.496298510816863,309
diabetes,442,10,19,500,SSRF-rob,2840.3713054457153,43.2403960286148,1.0745911190001607,0.8940014053655633,0.9519909141246886,48.706,3.496298510816863,309
diabetes,442,10,19,500,RF-tuned,2813.0342454752135,42.58577781942663,1.800397186000282,0.8940014053655633,0.9519909141246886,48.706,3.496298510816863,309
diabetes,442,10,19,500,SSRF-tuned,2821.2288435071337,42.8993839444324,2.518234195000332,0.8940014053655633,0.9519909141246886,48.706,3.496298510816863,309
diabetes,442,10,19,500,LassoRF,2799.7269061989687,43.14890593214774,0.48236670599999343,0.8940014053655633,0.9519909141246886,48.706,3.496298510816863,309
diabetes,442,10,19,500,GBM,2884.682202036871,42.10500643098623,0.04939925899998343,0.8940014053655633,0.9519909141246886,48.706,3.496298510816863,309
diabetes,442,10,20,5,RF,4080.084237201185,52.12382265186776,0.0063774159998502,0.9014768728394758,0.9554192700729279,47.6,3.5767144411381318,309
diabetes,442,10,20,5,SSRF-JS,4002.987104504497,52.29130909158473,0.0063774159998502,0.9014768728394758,0.9554192700729279,47.6,3.5767144411381318,309
diabetes,442,10,20,5,SSRF,3975.8930766489025,52.136679107742474,0.0063774159998502,0.9014768728394758,0.9554192700729279,47.6,3.5767144411381318,309
diabetes,442,10,20,5,SSRF-naive,4038.7372107517494,52.123589903432766,0.007392251999590371,0.9014768728394758,0.9554192700729279,47.6,3.5767144411381318,309
